"ID","direction","n_neighbours","mean_neighbour_DGR","median_neighbour_DGR","min_distance_m","idw_neighbour_DGR","distance_threshold_m","DGR","DGR_difference"
"001_1","NE",46,3.15459674450885,3.2124203932913,16.665349827437,3.11462677689468,320,3.26142192852596,0.10682518401711
"001_1","NE",48,3.17770339745766,3.29613881064979,16.665349827437,3.12633392007197,330,3.26142192852596,0.0837185310683015
"001_1","NE",49,3.18392883012572,3.31733758367912,16.665349827437,3.12965537276682,340,3.26142192852596,0.0774930984002387
"001_1","NE",51,3.19439952792599,3.31733758367912,16.665349827437,3.13542156332498,350,3.26142192852596,0.0670224005999747
"001_1","NE",52,3.19496007927036,3.29613881064979,16.665349827437,3.13618546783859,360,3.26142192852596,0.0664618492556026
"001_1","NE",54,3.22069605751593,3.32469695196982,16.665349827437,3.14883080324004,370,3.26142192852596,0.0407258710100327
"001_1","NE",58,3.24475434612522,3.32469695196982,16.665349827437,3.16189948877792,380,3.26142192852596,0.0166675824007405
"001_1","NE",60,3.2440892157726,3.32469695196982,16.665349827437,3.16281339114193,390,3.26142192852596,0.0173327127533631
"001_1","NE",62,3.25697370639823,3.32469695196982,16.665349827437,3.16978247668108,400,3.26142192852596,0.00444822212773399
"001_1","NE",66,3.25551375824598,3.30716171861084,16.665349827437,3.17148258020498,410,3.26142192852596,0.00590817027998147
"001_1","NE",67,3.24740832787434,3.29698585354256,16.665349827437,3.1684541651058,420,3.26142192852596,0.0140136006516238
"001_1","NE",70,3.24988983657551,3.29033137047701,16.665349827437,3.17111151262068,430,3.26142192852596,0.0115320919504489
"001_1","NE",72,3.26113032550802,3.29033137047701,16.665349827437,3.17704466130953,440,3.26142192852596,0.000291603017935849
"001_1","NE",73,3.27271902200786,3.29698585354256,16.665349827437,3.1825322333771,450,3.26142192852596,-0.0112970934818999
"001_1","NE",73,3.27271902200786,3.29698585354256,16.665349827437,3.1825322333771,460,3.26142192852596,-0.0112970934818999
"001_1","NE",74,3.27261374083753,3.29033137047701,16.665349827437,3.18299607958311,470,3.26142192852596,-0.0111918123115724
"001_1","NE",74,3.27261374083753,3.29033137047701,16.665349827437,3.18299607958311,480,3.26142192852596,-0.0111918123115724
"001_1","NE",76,3.26794379898886,3.27930846251596,16.665349827437,3.18205369877779,490,3.26142192852596,-0.00652187046290331
"001_1","NE",76,3.26794379898886,3.27930846251596,16.665349827437,3.18205369877779,500,3.26142192852596,-0.00652187046290331
"001_1","SE",0,NA,NA,NA,NA,10,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,20,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,30,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,40,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,50,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,60,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,70,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,80,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,90,3.26142192852596,NA
"001_1","SE",0,NA,NA,NA,NA,100,3.26142192852596,NA
"001_1","SE",3,2.72063602285029,2.7143797151998,107.383452461051,2.72087403312892,110,3.26142192852596,0.540785905675666
"001_1","SE",6,2.72540141188136,2.72977712145864,107.383452461051,2.7245190201171,120,3.26142192852596,0.536020516644602
"001_1","SE",6,2.72540141188136,2.72977712145864,107.383452461051,2.7245190201171,130,3.26142192852596,0.536020516644602
"001_1","SE",6,2.72540141188136,2.72977712145864,107.383452461051,2.7245190201171,140,3.26142192852596,0.536020516644602
"001_1","SE",6,2.72540141188136,2.72977712145864,107.383452461051,2.7245190201171,150,3.26142192852596,0.536020516644602
"001_1","SE",12,2.73254079600869,2.74887832698757,107.383452461051,2.73090456814678,160,3.26142192852596,0.528881132517268
"001_1","SE",12,2.73254079600869,2.74887832698757,107.383452461051,2.73090456814678,170,3.26142192852596,0.528881132517268
"001_1","SE",12,2.73254079600869,2.74887832698757,107.383452461051,2.73090456814678,180,3.26142192852596,0.528881132517268
"001_1","SE",12,2.73254079600869,2.74887832698757,107.383452461051,2.73090456814678,190,3.26142192852596,0.528881132517268
"001_1","SE",15,2.79640791516513,2.76883622416344,107.383452461051,2.77569221461619,200,3.26142192852596,0.465014013360831
"001_1","SE",18,2.86476683356935,2.79247813781124,107.383452461051,2.82796560990481,210,3.26142192852596,0.396655094956613
"001_1","SE",18,2.86476683356935,2.79247813781124,107.383452461051,2.82796560990481,220,3.26142192852596,0.396655094956613
"001_1","SE",18,2.86476683356935,2.79247813781124,107.383452461051,2.82796560990481,230,3.26142192852596,0.396655094956613
"001_1","SE",18,2.86476683356935,2.79247813781124,107.383452461051,2.82796560990481,240,3.26142192852596,0.396655094956613
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,250,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,260,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,270,3.26142192852596,0.244859017114264
